id_client,id,product,place_purchase,gross_price,net_price,timestamp
ad879dd2609d47dc871cfef06a5d2c17-93,3344,Y,tienda-1,58269,47198,"Sat, 29 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3343,Z,tienda-1,12680,10271,"Thu, 27 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3342,Z,tienda-2,14708,11914,"Wed, 19 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3341,Z,tienda-2,14175,11482,"Sun, 16 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3340,Z,tienda-1,11851,9600,"Tue, 18 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3339,Z,tienda-3,15303,12396,"Thu, 20 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3338,Z,tienda-3,12358,10010,"Sat, 29 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3337,Y,tienda-1,53106,43016,"Sat, 15 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3336,Z,tienda-2,14993,12145,"Fri, 21 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3335,Z,tienda-2,9265,7505,"Wed, 19 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3334,Z,tienda-3,12141,9835,"Tue, 18 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3333,Z,tienda-2,15372,12452,"Wed, 26 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3332,Z,tienda-2,11501,9316,"Thu, 20 Jan 2022 00:00:00 GMT"
ad879dd2609d47dc871cfef06a5d2c17-93,3331,Z,tienda-2,11753,9520,"Thu, 20 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3330,Y,web,51044,41346,"Thu, 27 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3329,Z,tienda-3,12819,10384,"Mon, 17 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3328,Z,tienda-3,15262,12363,"Sat, 22 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3327,X,tienda-2,137600,111456,"Tue, 11 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3326,Z,tienda-3,11487,9305,"Sun, 23 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3325,X,tienda-3,108043,87515,"Thu, 13 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3324,X,tienda-1,136540,110598,"Tue, 04 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3323,Z,tienda-3,12872,10427,"Tue, 18 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3322,Z,tienda-1,9948,8058,"Sat, 29 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3321,Z,tienda-3,9032,7316,"Sat, 15 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3320,X,tienda-3,126975,102850,"Sat, 08 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3319,Z,tienda-3,11964,9691,"Tue, 18 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3318,Z,tienda-2,9482,7681,"Mon, 17 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3317,Z,tienda-3,11951,9681,"Wed, 26 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3316,Y,tienda-1,60576,49067,"Thu, 06 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3315,X,tienda-3,131045,106147,"Fri, 14 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3314,Z,tienda-2,9665,7829,"Wed, 19 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3313,Z,tienda-3,10797,8746,"Tue, 18 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3312,Z,tienda-1,11349,9193,"Tue, 25 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3311,Z,tienda-2,12513,10136,"Fri, 21 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3310,X,tienda-3,136496,110562,"Sat, 15 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3309,Z,tienda-2,14037,11370,"Thu, 20 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3308,Z,tienda-1,9354,7577,"Fri, 21 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3307,X,tienda-3,131725,106698,"Tue, 04 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3306,Z,tienda-2,14513,11756,"Sat, 22 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3305,Z,tienda-2,11983,9707,"Fri, 28 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3304,Z,tienda-2,11970,9696,"Sat, 15 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3303,Z,tienda-1,15660,12685,"Mon, 17 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3302,X,tienda-3,131165,106244,"Mon, 10 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3301,Z,tienda-3,10482,8491,"Fri, 28 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3300,Z,tienda-1,14897,12067,"Sat, 15 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3299,Z,tienda-2,13053,10573,"Mon, 17 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3298,X,tienda-1,120561,97655,"Wed, 12 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3297,X,tienda-1,143128,115934,"Sun, 02 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3296,X,tienda-1,106869,86564,"Sun, 02 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3295,X,tienda-3,134119,108637,"Tue, 04 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3294,Z,tienda-3,8822,7146,"Tue, 18 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3293,Z,tienda-2,9012,7300,"Sun, 16 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3292,Y,tienda-1,55404,44878,"Sat, 22 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3291,Z,tienda-2,9222,7470,"Sat, 29 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3290,Z,tienda-3,8854,7172,"Thu, 20 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3289,Z,tienda-1,12980,10514,"Wed, 19 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3288,X,tienda-1,116714,94539,"Sun, 16 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3287,Z,tienda-2,9969,8075,"Sat, 22 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3286,Z,tienda-3,12118,9816,"Tue, 25 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3285,X,tienda-2,139166,112725,"Wed, 05 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3284,Z,tienda-1,12300,9963,"Sat, 29 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3283,Z,tienda-1,11492,9309,"Fri, 28 Jan 2022 00:00:00 GMT"
31f604bb71f64961b382b1ff52b3e771-92,3282,Z,tienda-1,11409,9242,"Sun, 23 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3281,X,web,128692,104241,"Mon, 03 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3280,Y,web,53369,43229,"Tue, 04 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3279,Z,web,11566,9369,"Thu, 20 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3278,Z,web,9076,7352,"Sat, 22 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3277,Y,tienda-2,65760,53266,"Wed, 19 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3276,Z,tienda-2,15476,12536,"Sun, 16 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3275,X,tienda-3,126365,102356,"Sat, 15 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3274,X,tienda-1,103304,83677,"Sun, 16 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3273,Z,tienda-1,10896,8826,"Mon, 24 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3272,Z,tienda-1,9858,7985,"Mon, 24 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3271,Z,tienda-1,12187,9872,"Tue, 25 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3270,Z,tienda-3,12624,10226,"Sun, 16 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3269,X,tienda-3,146988,119061,"Mon, 10 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3268,Z,tienda-2,13571,10993,"Sat, 22 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3267,X,tienda-2,128001,103681,"Sat, 01 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3266,Z,tienda-3,15980,12944,"Sat, 22 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3265,Z,tienda-2,9158,7418,"Thu, 20 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3264,Z,tienda-1,15372,12452,"Mon, 17 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3263,X,tienda-2,136803,110811,"Sat, 01 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3262,X,tienda-2,130220,105479,"Thu, 13 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3261,Y,tienda-2,69682,56443,"Wed, 26 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3260,Z,tienda-3,11858,9605,"Mon, 17 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3259,X,tienda-3,142440,115377,"Sun, 09 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3258,Z,tienda-3,13490,10927,"Sun, 23 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3257,Z,tienda-3,10555,8550,"Sun, 16 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3256,Z,tienda-3,13282,10759,"Fri, 28 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3255,Z,tienda-2,13187,10682,"Wed, 19 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3254,X,tienda-2,124741,101041,"Sun, 02 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3253,Z,tienda-2,15113,12242,"Mon, 17 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3252,Y,tienda-1,71879,58222,"Sat, 01 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3251,Z,tienda-2,9913,8030,"Wed, 19 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3250,X,tienda-3,124490,100837,"Fri, 14 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3249,X,tienda-2,108837,88158,"Mon, 10 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3248,Z,tienda-3,10720,8684,"Tue, 25 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3247,Y,tienda-3,56970,46146,"Thu, 20 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3246,Z,tienda-1,10762,8718,"Sat, 22 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3245,X,tienda-2,124712,101017,"Wed, 05 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3244,Z,tienda-3,15169,12287,"Sat, 29 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3243,Z,tienda-1,15099,12231,"Fri, 21 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3242,Z,tienda-2,12832,10394,"Thu, 27 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3241,X,tienda-2,136339,110435,"Sat, 08 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3240,Z,tienda-1,12838,10399,"Tue, 18 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3239,Z,tienda-2,11403,9237,"Fri, 28 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3238,Z,tienda-1,15339,12425,"Sat, 29 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3237,Z,tienda-2,11890,9631,"Fri, 21 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3236,X,tienda-2,124985,101238,"Sun, 02 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3235,Z,tienda-1,9311,7542,"Thu, 27 Jan 2022 00:00:00 GMT"
13a3ee4be10c43d98af9a7c3ca9f3e40-91,3234,Z,tienda-3,15006,12155,"Thu, 27 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3233,Z,web,14082,11407,"Sun, 23 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3232,Z,tienda-2,13033,10557,"Wed, 26 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3231,Z,tienda-2,10551,8547,"Thu, 20 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3230,X,tienda-2,114954,93113,"Wed, 19 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3229,Z,tienda-2,11871,9616,"Mon, 24 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3228,Z,tienda-2,9853,7981,"Sat, 15 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3227,Z,tienda-1,13881,11244,"Wed, 26 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3226,Z,tienda-2,14730,11932,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3225,Z,tienda-2,13649,11056,"Fri, 28 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3224,Z,tienda-1,14492,11739,"Mon, 17 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3223,Z,tienda-1,11024,8930,"Sat, 15 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3222,X,tienda-1,109233,88479,"Fri, 14 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3221,X,tienda-3,127538,103306,"Thu, 06 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3220,Z,tienda-3,12546,10163,"Wed, 26 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3219,X,tienda-3,138028,111803,"Fri, 07 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3218,Z,tienda-3,15160,12280,"Sat, 29 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3217,Z,tienda-3,15304,12397,"Tue, 25 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3216,X,tienda-2,136141,110275,"Wed, 12 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3215,Z,tienda-3,12959,10497,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3214,Y,tienda-3,71854,58202,"Wed, 19 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3213,Z,tienda-2,12228,9905,"Tue, 25 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3212,Y,tienda-1,70788,57339,"Wed, 05 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3211,Z,tienda-3,9727,7879,"Tue, 25 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3210,Z,tienda-1,14371,11641,"Sat, 15 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3209,Z,tienda-3,9979,8083,"Tue, 18 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3208,Y,tienda-3,53925,43680,"Mon, 24 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3207,X,tienda-3,119480,96779,"Sat, 08 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3206,Z,tienda-1,11822,9576,"Tue, 18 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3205,Z,tienda-1,12604,10210,"Fri, 28 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3204,Z,tienda-1,10097,8179,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3203,Z,tienda-3,10188,8253,"Tue, 18 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3202,Z,tienda-1,9104,7375,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3201,Z,tienda-2,10849,8788,"Sat, 15 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3200,X,tienda-3,107723,87256,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3199,X,tienda-2,139530,113020,"Mon, 10 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3198,Z,tienda-3,8776,7109,"Fri, 28 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3197,Z,tienda-3,12812,10378,"Sat, 15 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3196,Z,tienda-1,10616,8599,"Sat, 22 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3195,Y,tienda-1,59067,47845,"Sun, 02 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3194,X,tienda-2,129699,105057,"Wed, 05 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3193,Z,tienda-2,11800,9558,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3192,Z,tienda-2,10828,8771,"Sun, 23 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3191,Z,tienda-3,15196,12309,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3190,X,tienda-3,132559,107373,"Tue, 11 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3189,Z,tienda-1,13470,10911,"Tue, 18 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3188,X,tienda-3,133139,107843,"Wed, 19 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3187,Z,tienda-2,10827,8770,"Fri, 28 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3186,X,tienda-3,141514,114627,"Sun, 16 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3185,Y,tienda-2,66612,53956,"Sat, 01 Jan 2022 00:00:00 GMT"
f6830fa64479452fab6bdfda2466d5a2-90,3184,X,tienda-1,102261,82832,"Sun, 02 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3183,Z,web,10681,8652,"Sat, 15 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3182,Z,tienda-3,11202,9074,"Wed, 26 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3181,Z,tienda-3,14938,12100,"Wed, 19 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3180,Z,tienda-3,11049,8950,"Mon, 24 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3179,Z,tienda-1,11135,9020,"Tue, 25 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3178,X,tienda-3,132592,107400,"Mon, 03 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3177,Y,tienda-2,58038,47011,"Sun, 16 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3176,Z,tienda-3,10865,8801,"Thu, 27 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3175,X,tienda-2,129888,105210,"Tue, 18 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3174,Z,tienda-1,12319,9979,"Tue, 25 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3173,Z,tienda-3,9677,7839,"Tue, 25 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3172,X,tienda-3,133091,107804,"Tue, 18 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3171,Y,tienda-3,70251,56904,"Sun, 09 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3170,Z,tienda-3,9371,7591,"Mon, 17 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3169,Z,tienda-1,15124,12251,"Thu, 27 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3168,Y,tienda-3,60317,48857,"Fri, 14 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3167,Z,tienda-3,12281,9948,"Fri, 21 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3166,Z,tienda-3,13200,10692,"Wed, 19 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3165,X,tienda-3,142517,115439,"Fri, 14 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3164,X,tienda-1,142453,115387,"Tue, 11 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3163,Z,tienda-1,12549,10165,"Sat, 29 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3162,Z,tienda-2,13482,10921,"Fri, 21 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3161,Z,tienda-1,11792,9552,"Sat, 29 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3160,Z,tienda-2,13614,11028,"Wed, 26 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3159,Y,tienda-1,51386,41623,"Sun, 09 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3158,Y,tienda-3,52095,42197,"Sun, 23 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3157,Y,tienda-2,53677,43479,"Fri, 07 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3156,Z,tienda-1,11443,9269,"Fri, 28 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3155,Y,tienda-2,61488,49806,"Tue, 25 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3154,Z,tienda-2,13674,11076,"Mon, 24 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3153,Z,tienda-2,14412,11674,"Sat, 22 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3152,X,tienda-1,140116,113494,"Thu, 06 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3151,Z,tienda-1,14964,12121,"Mon, 24 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3150,Z,tienda-1,10330,8368,"Thu, 20 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3149,Z,tienda-2,13613,11027,"Sun, 16 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3148,Z,tienda-3,12887,10439,"Fri, 21 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3147,Z,tienda-3,13520,10952,"Sat, 22 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3146,Z,tienda-3,10587,8576,"Thu, 20 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3145,Z,tienda-2,11009,8918,"Sat, 15 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3144,X,tienda-3,120320,97460,"Fri, 14 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3143,X,tienda-3,133267,107947,"Wed, 12 Jan 2022 00:00:00 GMT"
bd1821b7d61e48b6b6e803ac7290a52d-89,3142,Z,tienda-1,12335,9992,"Tue, 25 Jan 2022 00:00:00 GMT"
